config_id,label,seed,train_timesteps,use_checkpoints,selection,val_learning_gain,elapsed_seconds,learning_rate,batch_size,buffer_size,target_update_interval,exploration_fraction,exploration_final_eps,net_arch,learning_gain,final_knowledge,success_rate,adaptation_accuracy,mean_episode_reward
0bc4111beb,target_upd_2000,314,50000,False,final@50000,,22.6,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.3322300076722461,0.5382294431885221,0.04,0.46304,3.4226470842916035
0bc4111beb,net_arch_64-64,42,50000,False,final@50000,,22.3,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.39518582449214834,0.5850601796472183,0.066,0.45524178375464674,3.471971414526989
0bc4111beb,net_arch_64-64,0,50000,False,final@50000,,22.8,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.4776007880176598,0.6424691719795077,0.162,0.6774767515005486,3.4528299540616265
0bc4111beb,net_arch_64-64,1,50000,False,final@50000,,22.5,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.4426621193376801,0.6172237612035185,0.104,0.47842439024390243,3.5055314743358075
0bc4111beb,net_arch_64-64,7,50000,False,final@50000,,22.3,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.6555215271185939,0.7632457497077291,0.522,0.9441713253471449,3.0252875329419813
0bc4111beb,net_arch_64-64,13,50000,False,final@50000,,23.1,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.2802630252467037,0.5077918959790707,0.02,0.2546,3.0846710011352507
0bc4111beb,net_arch_64-64,21,50000,False,final@50000,,22.4,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.3770462006723045,0.5654904197073417,0.122,0.08564200424843896,3.0637645032620346
0bc4111beb,net_arch_64-64,99,50000,False,final@50000,,22.0,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.3546497991168408,0.5532781740389505,0.072,0.5012123218229463,3.387660216071414
0bc4111beb,net_arch_64-64,100,50000,False,final@50000,,21.9,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.5459922495466751,0.687073850238513,0.262,0.6958477679946589,3.3096827547215684
0bc4111beb,net_arch_64-64,200,50000,False,final@50000,,22.0,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.43040021007817936,0.607581139311571,0.186,0.5371603146304328,3.122366266222503
0bc4111beb,net_arch_64-64,314,50000,False,final@50000,,21.9,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.3322300076722461,0.5382294431885221,0.04,0.46304,3.4226470842916035
